,airport,closeness_centrality
2418,3426,0.2328164056243116
2617,3664,0.23279752351517743
2681,5967,0.23279752351517743
2420,3429,0.23279752351517743
2607,3628,0.23279752351517743
2680,5959,0.23279752351517743
2679,3865,0.23279752351517743
2682,6718,0.23279752351517743
1413,2048,0.23266543446073903
980,995,0.23266543446073903
2291,3348,0.23257117687102072
2294,3353,0.23253349521566247
2296,6266,0.23253349521566247
2298,6315,0.23253349521566247
2894,7577,0.23253349521566247
1317,1930,0.23253349521566247
1418,7501,0.23253349521566247
2293,6268,0.23253349521566247
2297,6310,0.2325146589665563
2295,6235,0.2325146589665563
1423,7499,0.23247699562178162
1419,2056,0.23247699562178162
1422,5922,0.23247699562178162
421,276,0.23243934447664893
419,267,0.23243934447664893
2182,3243,0.2323076614553365
850,659,0.2322700651353081
2723,3916,0.23225127153832328
1318,1934,0.23219490899062756
1324,1943,0.2321761275533558
1325,1944,0.2321761275533558
2625,5744,0.2321761275533558
2624,5728,0.2321761275533558
1323,1946,0.2321761275533558
2618,3665,0.2321761275533558
2627,6825,0.2321761275533558
2626,5774,0.2321761275533558
1327,1952,0.2321761275533558
1326,1949,0.2321761275533558
1328,1950,0.2321761275533558
1320,5859,0.2321761275533558
1319,1932,0.2321761275533558
1329,1951,0.23215734915416836
1322,1937,0.23215734915416836
1331,5857,0.23215734915416836
2008,3965,0.23202598536433092
2730,3927,0.2319884801537329
2724,6204,0.2319884801537329
2729,3924,0.23195098706603132
941,929,0.23178241803473335
939,914,0.23159540624028865
1017,5675,0.23155804008891076
1014,1104,0.23153936153441457
1209,1895,0.23148334394694658
1083,5704,0.23127817782145982
1078,5706,0.23125954438786156
1079,5707,0.23125954438786156
1080,5708,0.23122228652667454
1077,1182,0.23120366209763493
1133,4196,0.2311291943749205
1160,1625,0.23111058493898048
1164,1627,0.23105477460694984
1166,1639,0.23105477460694984
2853,7430,0.23085036713383766
946,922,0.23085036713383766
957,5625,0.2308318025687284
952,943,0.2308132409892359
751,497,0.23079468239464
949,933,0.23079468239464
953,5617,0.23079468239464
948,932,0.23079468239464
947,927,0.23077612678422074
950,937,0.23075757415725842
951,941,0.23075757415725842
959,939,0.23075757415725842
945,920,0.23075757415725842
1205,1740,0.23060926045972022
184,80,0.23025777835248978
1074,6768,0.2300916605164038
1073,5701,0.2300916605164038
1072,1169,0.2300916605164038
1807,7407,0.23007321777349612
1806,2582,0.23007321777349612
1816,6036,0.23005477798686683
2110,4183,0.2299994763575431
2105,3129,0.2299994763575431
2107,4172,0.22998104838892217
2109,4177,0.22998104838892217
2113,6180,0.22998104838892217
2112,6179,0.22998104838892217
2103,3127,0.22998104838892217
2114,6182,0.22998104838892217
2102,3122,0.22998104838892217
2108,4175,0.22998104838892217
2111,4188,0.22998104838892217
2104,3128,0.22998104838892217
1953,6085,0.22996262337302817
753,1361,0.22988895282253224
413,1062,0.22981532945893815
2556,3744,0.22941124240266444
79,192,0.22931960253592215
991,1033,0.2292829670854012
1136,1500,0.2291365422640806
81,71,0.22911825231019617
1084,5709,0.22906339996346162
77,27,0.22900857387443257
2377,6407,0.2289355132351362
2376,4308,0.22889900039410985
160,6775,0.2288442529651708
159,65,0.2288442529651708
2374,6743,0.22864373625475048
2075,3068,0.22817118163292033
2076,3071,0.22815304546078513
1346,1968,0.227917537314764
844,5582,0.2278994414404238
841,652,0.22788134843935673
839,662,0.22788134843935673
2753,4223,0.2278632583108786
2754,6135,0.2278632583108786
1287,5848,0.22784517105430524
1216,1771,0.2277005763082768
1833,2671,0.22762834773530036
1836,6046,0.22762834773530036
1834,2672,0.22762834773530036
838,634,0.22755616497083697
866,5583,0.22755616497083697
864,5581,0.22753812643219481
2464,5771,0.2271240279270563
85,132,0.22708809058086532
783,530,0.22696239937867776
785,541,0.22696239937867776
784,531,0.22696239937867776
1592,2280,0.22689063828488956
2424,6505,0.22687270510133872
1316,4314,0.22683684723740616
2915,7054,0.22676516550340794
1835,6045,0.22676516550340794
1800,2556,0.22674725214804783
1210,5807,0.22656827412914496
1207,1755,0.2265503918659935
1206,1753,0.2265146358066712
1345,1965,0.22644315753724656
140,187,0.22619333845091708
2743,3979,0.22612206278100974
2742,3978,0.22612206278100974
164,5527,0.22610425088161776
1607,2304,0.22592628610327725
1471,2136,0.22590850503243645
1464,2097,0.22581964164441332
1608,5997,0.22581964164441332
1486,6747,0.2256953502863766
162,115,0.22567760554620156
1470,2114,0.22564212443535395
1465,2103,0.2256066544794575
1484,5935,0.22558892368297215
1474,2142,0.22558892368297215
1482,5932,0.22558892368297215
211,5497,0.225482597403153
210,141,0.225482597403153
153,5524,0.2254294718402684
1015,1105,0.2254294718402684
152,58,0.2254294718402684
986,1036,0.22523489210154876
988,1042,0.22519955005037953
989,1043,0.22519955005037953
987,1037,0.22519955005037953
984,1028,0.22514655776469822
983,1026,0.22514655776469822
1759,2577,0.2249877304391078
995,1047,0.22463558185491764
929,890,0.2245477168850925
2378,6432,0.22438973303174933
1071,1166,0.22424948944860448
1971,7479,0.2241619261961841
1701,2476,0.22396952753918054
934,901,0.22393458144344963
935,898,0.22376001441706717
1544,2278,0.2236728329262166
1543,2272,0.2236728329262166
1539,2259,0.2236728329262166
974,971,0.22363797934882257
973,967,0.22363797934882257
1842,2759,0.22356830477000839
2425,3445,0.22353348375844076
2456,3545,0.22353348375844076
1504,2229,0.22339430811285996
1972,6755,0.22329004005773143
1973,7478,0.22329004005773143
1065,1153,0.22329004005773143
397,247,0.2232379425215537
1980,6924,0.22302979525579936
936,908,0.2229258671126233
1888,2769,0.22280473996290753
1838,2683,0.22271830112834712
1837,2680,0.22271830112834712
1886,2767,0.22271830112834712
1832,2670,0.22271830112834712
1840,6047,0.22271830112834712
1839,2686,0.22271830112834712
1841,6750,0.22271830112834712
1887,2768,0.2227010214091192
2749,6270,0.22256288012267486
1178,6107,0.2225456245109426
1173,1648,0.2225456245109426
1892,2765,0.22244214700419543
2621,7056,0.22242491010787585
1377,1989,0.222287111046398
1363,1990,0.22226989816804535
1373,1987,0.2222526879552565
1374,5890,0.2222526879552565
1380,1995,0.2222526879552565
1365,1978,0.22223548040741234
1362,1975,0.22223548040741234
1381,1992,0.22223548040741234
1378,1991,0.22223548040741234
2794,5889,0.22221827552389392
1370,1986,0.22221827552389392
1364,1977,0.22220107330408248
1359,1972,0.22220107330408248
1358,1971,0.22220107330408248
1522,5943,0.22220107330408248
1361,7456,0.2221838737473595
1366,1979,0.2221838737473595
1367,1981,0.2221838737473595
1372,1985,0.2221838737473595
2795,7946,0.2221838737473595
1368,1993,0.2221838737473595
1360,6926,0.2221838737473595
1371,1984,0.22216667685310662
2134,4131,0.22208073229726402
2160,3213,0.22201202451404883
2168,3224,0.22192619954709583
2169,4001,0.22192619954709583
2165,3236,0.22190904251582044
2161,3215,0.2218918881371473
2172,6787,0.22187473641046127
2731,4086,0.22185758733514746
2174,6197,0.22185758733514746
2173,3223,0.22184044091059105
2175,6200,0.22184044091059105
2177,3235,0.22182329713617757
2178,6198,0.22182329713617757
2167,3217,0.22182329713617757
2179,6199,0.22180615601129258
2390,7504,0.22178901753532204
2399,6408,0.22172049010830663
2402,6946,0.22172049010830663
2401,6752,0.22172049010830663
2396,3398,0.22172049010830663
2398,6406,0.22172049010830663
2395,3397,0.22172049010830663
2400,6409,0.22172049010830663
2397,6404,0.22172049010830663
1477,5712,0.2213272777347627
1761,2607,0.22110564357896606
895,6737,0.22107158540835933
2375,6358,0.22105456025738449
1333,6463,0.22103753772848742
1332,4279,0.22103753772848742
1335,7288,0.22103753772848742
1334,7287,0.22103753772848742
1762,2609,0.2210205178210624
2023,4369,0.22095246439397564
1530,2254,0.22091845339353017
1525,2243,0.22091845339353017
1469,2110,0.22088445286203445
1532,2258,0.2208504627946555
1233,1787,0.22081648318656338
1277,1835,0.22081648318656338
9,5435,0.22079949730324133
5,3,0.22079949730324133
1,4,0.22078251403293112
24,5425,0.22078251403293112
21,5421,0.22078251403293112
0,2,0.22078251403293112
4,5430,0.22076553337502983
3,6,0.22076553337502983
26,5428,0.22074855532893467
22,5422,0.22074855532893467
25,5427,0.22074855532893467
2912,6979,0.22074855532893467
8,5424,0.22074855532893467
7,5434,0.22074855532893467
31,5979,0.2207315798940432
19,5419,0.2207315798940432
6,5431,0.2207315798940432
23,5423,0.2207315798940432
29,5436,0.2207315798940432
32,5984,0.2207315798940432
20,5420,0.220714607069753
27,5429,0.220714607069753
10,1,0.220714607069753
30,5437,0.220714607069753
28,5433,0.220714607069753
2391,6963,0.22062978208625195
1734,2584,0.2205280781301581
1771,7376,0.22039261862270712
1757,2572,0.22035877974375384
2938,7375,0.22034186420067073
1767,4214,0.22034186420067073
2404,6943,0.22002096159298926
2403,6410,0.22002096159298926
2739,3968,0.21986928111391327
2738,3966,0.21986928111391327
2701,3838,0.21933166233224863
2651,3724,0.21933166233224863
2548,3546,0.21933166233224863
1697,2469,0.21924789680279086
2426,3446,0.21921440850329446
2654,7121,0.2191307324942467
2261,6309,0.2191307324942467
2260,6286,0.21908055754404956
2258,6260,0.21906383766634643
2257,6237,0.21906383766634643
2262,6319,0.21906383766634643
2259,6281,0.21906383766634643
2234,3318,0.2190471203405172
672,1202,0.21899698366843195
2271,6321,0.21898027654425828
2288,6312,0.21889677914604877
2287,6256,0.21889677914604877
2290,6334,0.21889677914604877
2289,6318,0.21889677914604877
2286,6253,0.21889677914604877
2284,4051,0.21889677914604877
109,188,0.21888008730685812
1645,2388,0.21859671502110561
1472,7546,0.21859671502110561
1877,2716,0.21854678429588378
1879,2725,0.21854678429588378
1878,2722,0.21854678429588378
2741,3984,0.21854678429588378
74,24,0.21846361708974335
108,77,0.2183472892851162
1641,6007,0.21798249278114654
1634,2365,0.21798249278114654
1633,2361,0.21798249278114654
1635,2374,0.21798249278114654
1636,2380,0.21798249278114654
1002,5659,0.21788321428132212
1003,6756,0.21788321428132212
2576,5752,0.21770143837255498
2862,5739,0.21768492832869238
2757,7071,0.21768492832869238
2756,7070,0.21768492832869238
2755,7065,0.21768492832869238
1640,6005,0.21747052541420847
1639,6003,0.21747052541420847
982,1001,0.21745405037440438
163,169,0.21709222999108588
71,21,0.21684622383788907
279,5531,0.21682984324989707
161,67,0.21682984324989707
202,5480,0.21681346513650107
204,5533,0.21681346513650107
2022,4368,0.2166825292475381
203,5491,0.21648642167147883
201,5479,0.21648642167147883
1746,2615,0.2162092094713873
1740,7532,0.21598144958180115
1744,2587,0.2158839850287408
187,109,0.21546265312581725
2028,6140,0.21531719037897665
1336,1958,0.21502685331801166
1338,5861,0.21502685331801166
1341,5864,0.2150107464376133
1340,5862,0.2150107464376133
1342,5865,0.2150107464376133
2074,3056,0.21467305848045304
2029,6142,0.21449659729054982
2101,4143,0.21406469273936443
2099,4081,0.21406469273936443
2100,4142,0.21406469273936443
2898,7894,0.21393705485146736
2897,6363,0.21393705485146736
2750,6296,0.21387329296938662
2752,6316,0.21382549649449772
2751,6297,0.21380956908321325
2748,6236,0.21380956908321325
1527,2247,0.21366632908606056
976,986,0.213507398463414
979,5637,0.21344389239605427
2012,6138,0.21317441254676106
681,399,0.2125272815742735
2024,6097,0.2125272815742735
2025,6102,0.2125272815742735
2030,6990,0.2125272815742735
2011,6121,0.21171215997508022
2596,4016,0.21157171555554932
2603,4116,0.21157171555554932
2594,3881,0.21157171555554932
2599,4040,0.21157171555554932
2031,4370,0.211556122121325
2032,6159,0.211556122121325
680,1558,0.21132249613061457
1738,4092,0.21132249613061457
1794,7372,0.21108938556715234
1792,2624,0.2110583430104513
1798,7530,0.21104282515566045
1797,7399,0.21104282515566045
1793,2628,0.21104282515566045
1791,2594,0.21104282515566045
1796,7398,0.21104282515566045
1808,7397,0.21104282515566045
1772,2533,0.21102730958257152
1795,7396,0.21102730958257152
2183,3244,0.2110117962906813
2187,3253,0.2109497659250487
2139,3163,0.2107948494486405
2725,3920,0.21077937031444688
2726,6209,0.21077937031444688
2721,6231,0.21076389345342078
2728,3921,0.2107484188650615
36,18,0.2107484188650615
2702,3845,0.2107020087309798
2801,5758,0.2107020087309798
1933,2879,0.2106556190328884
1748,2635,0.21060924975729237
1786,2550,0.2105783482460669
882,731,0.2102236315323083
876,693,0.2099161521824
2812,7480,0.2093038839829472
2810,6110,0.2093038839829472
2811,6113,0.2093038839829472
1889,2761,0.20918185868985115
1891,7317,0.2091208993838072
1138,5713,0.2091056651083367
45,3995,0.208771071710098
33,7,0.20869517703519977
43,5447,0.20860417623125999
42,5443,0.20849810887935916
2227,3300,0.20822585890040898
1542,2262,0.20799952644508243
726,472,0.20780376927113137
1684,2440,0.2073534251926705
1606,2297,0.20711403888751984
1603,2295,0.20711403888751984
2181,3241,0.20708415445798553
2184,3247,0.20705427865123982
46,3997,0.20697962683459314
2814,6112,0.2068155821703392
738,4347,0.20678578380103288
1780,2539,0.20671132543152365
1781,6477,0.20662204613749913
1717,4061,0.20662204613749913
1810,6040,0.20659230350814292
1809,2596,0.20659230350814292
1812,6069,0.2065625694402805
1811,2611,0.2065625694402805
1813,2603,0.2065625694402805
1966,6094,0.20650312697425452
1968,6490,0.20650312697425452
1965,6093,0.20650312697425452
1967,6095,0.20650312697425452
1157,1605,0.20633983645619564
1799,7384,0.2062360586968054
1275,1839,0.20611758329327426
993,1039,0.20602881603087408
994,1041,0.20602881603087408
2676,7108,0.205336108801927
2673,3764,0.20532142095437322
2675,6722,0.20529205156216118
2896,7457,0.20529205156216118
2412,3420,0.20527737001660143
2696,7113,0.20527737001660143
2694,7107,0.20527737001660143
2414,7114,0.20527737001660143
2411,6839,0.2052480132243216
2697,7115,0.2052480132243216
2410,6712,0.20523333797670082
2415,7118,0.20523333797670082
2048,3012,0.20523333797670082
2408,3417,0.20523333797670082
2925,7110,0.20521866482749251
2700,7246,0.20521866482749251
2926,7236,0.20521866482749251
2698,7116,0.20521866482749251
2699,7242,0.2052039937762466
2693,7106,0.2052039937762466
2695,7112,0.2052039937762466
1709,2497,0.2052039937762466
1703,2487,0.20518932482251323
1705,2490,0.20518932482251323
1694,2461,0.20518932482251323
1719,2512,0.20518932482251323
1712,2509,0.20518932482251323
1706,2491,0.20518932482251323
1708,2496,0.20518932482251323
1695,2467,0.20517465796584258
1693,2460,0.20517465796584258
1692,2458,0.20517465796584258
1691,2456,0.20517465796584258
1689,2454,0.20517465796584258
1704,2488,0.20517465796584258
1687,2441,0.20517465796584258
1696,2468,0.20517465796584258
1690,2455,0.20517465796584258
1698,2470,0.20517465796584258
1702,2477,0.20517465796584258
1718,6777,0.20517465796584258
1711,2508,0.20517465796584258
1707,2492,0.20517465796584258
1710,2501,0.20517465796584258
1714,2517,0.20517465796584258
2505,3856,0.20502810463872412
2506,4147,0.20488176052406407
2510,6803,0.20488176052406407
2508,5961,0.2048671376020368
2509,5963,0.2048671376020368
2512,7136,0.20485251676720936
2517,7243,0.20485251676720936
2511,7135,0.20485251676720936
2513,7137,0.20485251676720936
2514,7138,0.20485251676720936
2516,7142,0.20485251676720936
2515,7141,0.20485251676720936
2507,5960,0.20485251676720936
2813,4365,0.2046918252115908
773,508,0.20463345440522832
1773,2535,0.20428392747435326
1776,7380,0.20424032054519264
1733,2566,0.20422578903892832
1737,2629,0.20421125960032283
2740,3972,0.2041967322289349
1735,2591,0.20418220692432335
1739,7370,0.20418220692432335
1784,2547,0.2040950984742703
1743,2574,0.20400806431713842
1751,6913,0.20399356584053285
1752,7364,0.20396457506872293
1782,2543,0.20393559253585347
1801,7394,0.2038921341768815
1785,7383,0.20387765217289136
1783,6037,0.20386317222600409
2096,3106,0.2038342185017851
1788,6073,0.2038342185017851
1779,2544,0.20377633571930553
1789,7382,0.20374740665404156
1787,2637,0.20367511991358386
1750,6735,0.20367511991358386
1726,2524,0.20367511991358386
1728,7367,0.20367511991358386
2686,7144,0.20360288444759098
2849,5604,0.2035884435025277
2689,7147,0.2035884435025277
2687,7145,0.2035884435025277
2692,7237,0.20357400460582536
2685,5969,0.20357400460582536
2691,7150,0.20355956775704828
2929,7151,0.20355956775704828
103,42,0.2035451329557607
2690,7148,0.2035451329557607
2688,7146,0.2035451329557607
2653,7082,0.20324247432855186
2652,5731,0.20321369663307168
827,631,0.20308429778846313
831,4252,0.20306993031072781
835,4325,0.20304120145307616
836,4328,0.2030124807229746
865,5588,0.2029550636316296
863,646,0.20292636726349506
834,653,0.20289767900912828
1389,5905,0.20235413922750353
885,715,0.20233987487256008
887,5598,0.20233987487256008
1129,1461,0.20232561252852171
878,714,0.20231135219496318
2875,5899,0.20231135219496318
2848,5596,0.20231135219496318
889,730,0.20231135219496318
894,5599,0.20231135219496318
1382,4242,0.20228283755758544
2269,6275,0.20226858325291647
1394,5918,0.20225433095702774
1384,5897,0.20224008066949464
1388,5904,0.20224008066949464
2270,6289,0.20222583238989275
1387,5902,0.20221158611779766
1385,5900,0.20221158611779766
1393,5916,0.20219734185278512
1386,5901,0.20219734185278512
2878,5912,0.20219734185278512
1391,5909,0.20218309959443106
1383,5896,0.20218309959443106
1392,5911,0.20218309959443106
1646,2396,0.2021403848550801
158,6727,0.20181350382775345
336,7275,0.20181350382775345
248,5512,0.2017425825795711
249,5520,0.20168588146024014
247,5481,0.2015584204018073
2833,5508,0.20154426800604813
1246,1818,0.20154426800604813
1258,1834,0.20154426800604813
250,6728,0.2015018227407608
192,5503,0.20133222030877027
272,5550,0.20133222030877027
2839,5515,0.20131809965928865
191,94,0.20126163686314244
1479,5928,0.20123341734030692
1487,6748,0.20123341734030692
1485,6746,0.20123341734030692
1481,5931,0.20123341734030692
1475,2151,0.20123341734030692
1473,2117,0.20123341734030692
1488,6749,0.20123341734030692
1490,7547,0.20123341734030692
1478,5927,0.20123341734030692
2828,5472,0.20123341734030692
1480,5930,0.20123341734030692
337,7255,0.2011911028907365
246,5507,0.20117700202846492
1040,1127,0.20113471129858718
157,5516,0.20110652735529583
2840,5529,0.2009797972932459
2842,5501,0.200951656744759
244,149,0.20092352407546812
2275,6267,0.19994381895668276
1163,5793,0.1994436815551791
2524,5737,0.19916690708729792
1883,2743,0.19911164434948234
843,5580,0.19898741524728855
846,5587,0.19897362158201423
845,5584,0.19897362158201423
842,4349,0.1989598298289414
2910,6792,0.1989598298289414
847,5590,0.1989598298289414
1683,6013,0.19887711944447706
854,4327,0.19876694584461863
837,4350,0.19875318272691717
855,5589,0.19868439571829014
2500,3491,0.19727790137059364
2806,5755,0.19725078786023484
2865,5777,0.1972372338996865
2916,7075,0.1972372338996865
385,236,0.19661575895212943
388,5555,0.19660229211932448
387,240,0.19660229211932448
384,222,0.19658882713116482
386,239,0.19658882713116482
383,214,0.19654844323076812
2780,5412,0.19637363788343282
2779,5411,0.19634677234709197
2787,6758,0.19634677234709197
2777,5409,0.19633334233530353
2791,7617,0.19633334233530353
2785,5418,0.19633334233530353
2790,7616,0.19631991416060035
2786,6064,0.19631991416060035
2792,7618,0.19631991416060035
2788,6919,0.19631991416060035
2789,7615,0.19631991416060035
2781,5414,0.19631991416060035
2774,5404,0.19631991416060035
2783,5416,0.19631991416060035
2776,5407,0.19630648782260549
2793,7620,0.19630648782260549
2782,5415,0.19630648782260549
2778,5410,0.19630648782260549
2775,5405,0.19630648782260549
2784,5417,0.19630648782260549
2800,4219,0.19621255485283598
1536,2251,0.1958510824878642
2265,6248,0.1957575847331472
2266,6262,0.19573088748326883
2267,6276,0.19570419751429316
1876,2711,0.19559751038787992
1882,5476,0.19559751038787992
1884,6053,0.19550425452541462
1845,6051,0.1954909395179553
2936,7356,0.1954643149432848
1881,6052,0.1954643149432848
1880,5477,0.1954643149432848
1885,7358,0.1954510053753328
2905,6740,0.19541108754456654
2874,5898,0.19521174271913339
2870,5894,0.19521174271913339
2872,5906,0.1951984675241168
977,977,0.19517192254995155
2877,6771,0.19517192254995155
2876,5903,0.19517192254995155
2883,3027,0.19515865277006647
1824,2642,0.19514538479448892
799,579,0.19510559168992234
1918,2830,0.19507907196833885
2263,3323,0.19494658142774637
2891,6325,0.19490686935167634
41,4248,0.19486717345160473
1910,2792,0.19480104953798014
1082,5703,0.1947746125359393
37,5440,0.1947613967256166
1912,2808,0.19474818270860556
2647,5989,0.19474818270860556
1354,4077,0.19461614109038833
2859,5686,0.19455018740288313
1055,1143,0.19451063664309395
2136,4133,0.194457927304528
2131,3936,0.194457927304528
2127,3184,0.194457927304528
2135,4132,0.194457927304528
2137,6186,0.194457927304528
2128,3186,0.194457927304528
2123,3170,0.194457927304528
2125,3182,0.194457927304528
1911,2810,0.19406351598554106
1030,1117,0.19406351598554106
1029,1110,0.19405039649419534
2857,5680,0.19403727877659283
2858,5682,0.19403727877659283
1031,1119,0.19402416283237375
1032,5601,0.19399793626264786
2797,7932,0.19380146276025506
1308,6731,0.19342274022521144
84,29,0.19286390277109036
144,155,0.19228252042752797
92,37,0.19216666431961824
332,4237,0.1921538000362925
91,32,0.1921538000362925
95,183,0.19206379825641604
93,69,0.19206379825641604
154,60,0.1919995628723838
334,5511,0.1919995628723838
335,5526,0.1919995628723838
333,5463,0.1919995628723838
189,143,0.19188404739234827
101,140,0.191730242798887
148,148,0.1916790293784399
151,5495,0.1916406372641299
150,170,0.19153833344068716
97,40,0.19153833344068716
2192,6212,0.19090140096715466
2222,3282,0.19086331969826034
1415,2052,0.19074916699509153
1061,5695,0.19010487217313315
1062,6773,0.1900922824464992
1063,7424,0.1900922824464992
1060,5692,0.1900796943872682
2073,6175,0.1899664768327027
1081,1181,0.1894399066091696
2636,6721,0.18924007548405442
2635,6719,0.18922760003573985
2637,6725,0.18922760003573985
2639,7177,0.18921512623217784
2927,7180,0.18921512623217784
2638,7117,0.18921512623217784
2641,7179,0.18920265407304312
2642,7181,0.18920265407304312
2643,7182,0.18919018355801065
2640,7178,0.18919018355801065
2166,3237,0.189102935960349
2171,6196,0.18906556876183228
2170,4152,0.18904066549935047
2932,7187,0.1889659950587319
2588,7190,0.1889659950587319
2920,7192,0.1889659950587319
2585,7184,0.1889659950587319
2589,7193,0.1889659950587319
2587,7188,0.18895355571997483
2931,7183,0.18895355571997483
2583,6724,0.18894111801883476
2581,6715,0.18894111801883476
2590,7194,0.18894111801883476
2586,7186,0.18894111801883476
2582,6723,0.18894111801883476
2568,7087,0.18892868195498833
2922,7212,0.18892868195498833
2923,7217,0.18892868195498833
2565,4385,0.18892868195498833
2574,7213,0.18892868195498833
2566,5964,0.18891624752811226
2934,7218,0.18891624752811226
2911,6960,0.18891624752811226
2924,7096,0.18891624752811226
2572,7099,0.18891624752811226
2571,7098,0.18891624752811226
2569,7093,0.18891624752811226
2573,7201,0.18891624752811226
2570,7095,0.18891624752811226
2921,7206,0.18891624752811226
2567,6716,0.18890381473788334
2421,3430,0.18890381473788334
2930,7165,0.1886679022572721
2530,7164,0.1886679022572721
2919,7191,0.1886679022572721
2529,7163,0.18865550213224697
2527,7160,0.18865550213224697
2533,7168,0.18865550213224697
2531,7166,0.18865550213224697
2528,7162,0.18865550213224697
2532,7167,0.18865550213224697
2534,7171,0.18865550213224697
2469,7100,0.18864310363710157
2468,6767,0.18861831153516478
2470,7103,0.18861831153516478
2416,3423,0.18851920825838286
2882,7215,0.18851920825838286
2881,7214,0.18850682767072555
2706,3860,0.18848207137317863
1417,7500,0.18834602788334237
2722,3913,0.1881238343781713
955,931,0.18784068221596345
956,935,0.18776695656061607
2851,5621,0.18722806502786102
954,5629,0.18717922823228808
1004,7429,0.18647394692016747
168,7254,0.18602679617252998
208,130,0.18602679617252998
2899,6405,0.18589427271175038
1285,1865,0.1853181912933138
1356,5885,0.18522252467846276
2868,5842,0.18517472840088625
1220,4125,0.18507920980992568
1217,1773,0.18507920980992568
1221,5832,0.18507920980992568
1222,6774,0.18507920980992568
100,41,0.1848527476134813
278,5521,0.18484084390122593
86,147,0.18482894172196637
282,5548,0.18482894172196637
102,5487,0.18475756082274314
141,5534,0.18473377944021993
139,50,0.18472189104460632
2866,5809,0.18433043057681336
2846,5532,0.18404677256617963
2825,5467,0.18404677256617963
2826,5471,0.1840349724268858
992,1035,0.18344688853723637
990,1027,0.18340000414939223
996,1048,0.1830491336612549
1894,4247,0.1818776748791115
1896,6060,0.1818546290510731
1890,6058,0.1818546290510731
1895,6056,0.18184310832702802
1893,2772,0.1817625041123441
1379,1994,0.181498164081071
1376,5892,0.18148668847636176
1375,5891,0.18148668847636176
1369,1983,0.1814408005652426
2164,3227,0.18131472837736956
2162,3220,0.1813032759564261
2176,3232,0.18124603554600857
1814,7381,0.18069836102877795
2821,5455,0.1806528708504083
2805,7029,0.1806528708504083
1790,2549,0.18064150188433842
1537,2255,0.1806301343491371
2817,5982,0.18048248647775011
2818,5980,0.18045979284182934
2913,6981,0.18045979284182934
2937,7368,0.18018791368123904
286,5488,0.17968034209340453
2889,6304,0.17950056062423472
76,5485,0.1793323419306596
2274,3334,0.17932113856076326
287,7252,0.17925394772635594
285,5461,0.17924275414900323
2575,3604,0.17841829095861123
198,5464,0.17807515757442383
197,105,0.17805306525290848
273,5465,0.1780420211476329
274,5468,0.1780420211476329
281,5547,0.1780420211476329
280,5546,0.17803097841233873
275,5469,0.17803097841233873
276,5478,0.17803097841233873
277,5489,0.1780199370467711
2824,5466,0.17788754740593318
2837,5510,0.17784346127274708
2893,6265,0.1758388547501922
2895,6295,0.1758388547501922
2796,7534,0.17412153260188884
2191,3246,0.17390000393445643
70,5439,0.17374211397264921
2727,6233,0.17374211397264921
47,11,0.17372108363748337
49,15,0.17372108363748337
48,12,0.17372108363748337
2746,5448,0.17240635863668316
2747,5449,0.17240635863668316
2744,3996,0.17239600390042867
2745,5441,0.17239600390042867
38,5442,0.17235459739054507
39,5445,0.17234424887073777
2808,5573,0.171040011020268
1817,2632,0.1708872694494337
2677,7208,0.17006715635396003
2674,6717,0.17003693293893357
2904,6729,0.16999665175849202
2413,7105,0.16998658444522904
104,54,0.1695147619997719
105,97,0.16908538318462168
2928,7205,0.16883674283525307
2935,7152,0.1688168831936798
2917,7083,0.16858883266428626
853,637,0.1685096550981647
2807,4326,0.16847009419780123
209,5535,0.16825284085241132
2300,3360,0.168105034550052
2803,5917,0.16793783436356996
2879,5915,0.16793783436356996
2802,5914,0.1679280094156753
2873,5910,0.16791818561730065
2844,5506,0.16762400519400478
2832,5499,0.16750662143686612
2831,6789,0.16750662143686612
2829,5473,0.16729184432580357
2845,5539,0.16726259920413364
2816,5406,0.16383524343277042
1538,2257,0.1634899735115417
2886,6243,0.16347135172516303
94,128,0.16343412087582632
2888,6245,0.16340620886611282
2869,5893,0.16304421840057584
2871,5895,0.16303495768159362
2264,6322,0.16290541798763553
2890,6258,0.16283148768675615
2804,7642,0.1627853153145884
96,68,0.16107707435141067
146,4239,0.16106803574109968
251,4238,0.16098673387224552
252,5462,0.16098673387224552
188,91,0.1607703296147719
212,190,0.1606983240926065
99,75,0.16054552631255314
245,152,0.160455780923592
2223,3910,0.15998180052068542
2773,4060,0.158980529766942
2903,3413,0.15883976896365104
2933,7185,0.1586641680914343
2815,7094,0.15863786144258527
2918,7207,0.15862032852244348
2906,6764,0.158436466575158
2908,7104,0.15841897814129574
958,5619,0.15790480057993933
2850,5616,0.15747166254894326
960,942,0.1573853199332239
1286,1869,0.15615240261898256
2823,5492,0.15176827922286987
2838,5502,0.15176025509898158
2827,5544,0.15091448290968126
2820,5446,0.14680817639843174
2819,5444,0.14677064298932033
2847,7498,0.1458162796516199
2902,7111,0.1451232855524616
142,139,0.144706264616966
145,206,0.144706264616966
143,145,0.144706264616966
147,4244,0.144706264616966
2841,7253,0.14382169881461757
2843,5504,0.1438000834097559
2830,5474,0.14325465214064667
2885,6240,0.14034781268052696
207,5498,0.1402518061634974
2887,6333,0.13995092466807108
2892,6329,0.13980777677376346
190,5490,0.13832554888642176
2907,7101,0.1365553503778372
